URL,Size_KB_before,Status Code_before,Indexability_Num_before,Crawl Depth_before,Folder Depth_before,Inlinks_before,Unique Inlinks_before,Outlinks_before,Response Time_before,Word Count_before,FCP_before,CLS_before,LCP Score_before,TBT_Milliseconds_before,Speed Index_before,Performance_Score_before,SEO_Health_Score_before,SEO Status_before,Performance Flag_before,Heavy Page Flag_before,Performance Category_before,Indexability Clean_before,LCP Category_before,Slow Page Flag_before,SEO Issue Status_before,Size_KB_after,Status Code_after,Indexability_Num_after,Crawl Depth_after,Folder Depth_after,Inlinks_after,Unique Inlinks_after,Outlinks_after,Response Time_after,Word Count_after,FCP_after,CLS_after,LCP Score_after,TBT_Milliseconds_after,Speed Index_after,Performance_Score_after,SEO_Health_Score_after,SEO Status_after,Performance Flag_after,Heavy Page Flag_after,Performance Category_after,Indexability Clean_after,LCP Category_after,Slow Page Flag_after,SEO Issue Status_after,Performance_Improvement,Speed_Improvement,LCP_Improvement,SEO_Health_Improvement,Target,Improvement_Class
https://wooferzz.com/products/grain-free-lamb-recipe,210.43,200,1,1,1,4,3,41,0.4,407,2.3,0,7,0,6.1,80,75,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Critical,128.36,200,1,1,1,8,2,36,0.39,409,1.7,0,1,2,2.6,92,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,12,0.01,6,25,1,Low Improvement
https://wooferzz.com/products/wet-food-chicken-gravy,215.48,200,1,2,1,8,2,28,0.72,408,2.2,0,6,80,5.1,71,70,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,100.58,200,1,1,1,4,1,26,0.18,410,1.5,0,3,2,2.6,93,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,22,0.54,3,25,1,High Improvement
https://wooferzz.com/products/premium-orthopedic-dog-bed,120.75,200,1,1,1,6,1,26,0.56,408,3.1,0,5,80,5.7,78,90,Good,Fast (≤3s),Light Page,Average,1,Needs Improvement,Slow,Warning,124.08,200,1,2,1,7,3,38,0.42,474,1.6,0,1,8,2.6,97,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,19,0.14,4,0,1,Low Improvement
https://wooferzz.com/products/anti-anxiety-calming-bed,110.9,200,1,2,1,4,1,34,0.86,379,3.2,0,5,40,4,65,80,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,90.92,200,1,2,1,5,2,27,0.18,378,1.4,0,1,4,1.6,93,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,28,0.68,4,10,1,High Improvement
https://wooferzz.com/products/waterproof-car-seat-cover,133.3,200,1,2,1,3,2,28,0.6,427,2.8,0,6,50,4.9,74,90,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Warning,129.59,200,1,2,1,7,3,29,0.26,315,1.1,0,2,0,2.9,95,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,21,0.34,4,5,1,High Improvement
https://wooferzz.com/products/ergonomic-dog-harness,103.01,200,1,2,1,3,3,33,0.93,388,2.9,0,8,0,5.5,75,70,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,92.94,200,1,2,1,6,2,25,0.33,482,1.4,0,2,8,3.4,95,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,20,0.6,6,25,1,High Improvement
https://wooferzz.com/products/reflective-heavy-duty-leash,140.98,200,1,1,1,7,2,36,0.8,405,1.9,0,4,30,5.9,67,75,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,133.78,200,1,2,1,3,2,29,0.15,493,1.2,0,1,12,3.6,96,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,29,0.65,3,15,1,High Improvement
https://wooferzz.com/products/retractable-walking-leash,154.17,200,1,2,1,8,3,38,0.61,367,2.8,0,7,20,6.3,77,80,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,86.12,200,1,1,1,3,3,40,0.23,319,1.8,0,2,16,2,95,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,18,0.38,5,20,1,Low Improvement
https://wooferzz.com/products/personalized-dog-collar,167.29,200,1,1,1,6,2,29,0.67,377,3.2,0,6,20,4.2,64,70,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,107.23,200,1,1,1,7,3,32,0.23,282,1.3,0,3,4,1.5,89,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,25,0.44,3,30,1,High Improvement
https://wooferzz.com/products/stainless-steel-double-bowl,142.17,200,1,1,1,5,3,40,0.77,448,2.6,0,8,0,6.1,77,85,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,114.81,200,1,2,1,3,2,41,0.41,459,1.2,0,1,12,3.8,89,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,12,0.36,7,5,1,Low Improvement
https://wooferzz.com/products/ceramic-elevated-cat-dog-bowl,109.27,200,1,1,1,8,2,28,0.56,498,1.8,0,4,10,4.5,73,90,Good,Fast (≤3s),Light Page,Average,1,Needs Improvement,Slow,Warning,138.77,200,1,1,1,6,2,29,0.16,365,1.2,0,2,8,1.8,91,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,18,0.4,2,10,1,Low Improvement
https://wooferzz.com/products/interactive-puzzle-toy,218.13,200,1,2,1,5,3,27,0.69,360,3,0,6,30,6,77,85,Good,Slow,Heavy Page,Average,1,Poor,Slow,Warning,73.03,200,1,1,1,6,1,32,0.3,307,1.8,0,3,12,3.1,96,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,19,0.39,3,10,1,Low Improvement
https://wooferzz.com/products/indestructible-rubber-chew-toy,209.52,200,1,2,1,6,1,30,0.56,455,3.1,0,5,20,4.1,70,70,Good,Fast (≤3s),Heavy Page,Average,1,Needs Improvement,Slow,Critical,113.4,200,1,2,1,8,3,25,0.33,466,1.4,0,2,2,3.1,96,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,26,0.23,3,30,1,High Improvement
https://wooferzz.com/products/plush-squeaky-duck-toy,100.86,200,1,2,1,9,2,38,0.69,401,3,0,4,40,3.7,68,75,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,124.08,200,1,1,1,9,1,37,0.41,347,1.1,0,3,8,3.8,89,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,21,0.28,1,20,1,High Improvement
https://wooferzz.com/products/cooling-mat-for-summer,122.88,200,1,2,1,8,2,29,0.94,375,2.3,0,8,80,4.8,60,85,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,114.48,200,1,1,1,8,2,36,0.31,444,1.3,0,3,16,3.5,94,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,34,0.63,5,15,1,High Improvement
https://wooferzz.com/products/dog-shampoo-oatmeal-aloe,121.6,200,1,2,1,8,2,26,0.74,398,2.7,0,4,20,5.8,68,75,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,112.65,200,1,1,1,6,3,28,0.37,353,1.8,0,2,2,1.5,91,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,23,0.37,2,20,1,High Improvement
https://wooferzz.com/products/tick-and-flea-repellent-spray,115.06,200,1,2,1,6,3,39,0.49,413,1.9,0,8,80,5.5,70,70,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,133.83,200,1,2,1,6,1,29,0.21,423,1.8,0,1,8,1.7,91,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,21,0.28,7,25,1,High Improvement
https://wooferzz.com/products/paw-balm-for-cracked-paws,111.53,200,1,1,1,8,3,26,0.92,472,2.8,0,5,40,3.8,74,90,Good,Slow,Light Page,Average,1,Needs Improvement,Slow,Warning,77.89,200,1,1,1,8,1,26,0.2,456,1.3,0,1,0,2.8,95,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,21,0.72,4,0,1,High Improvement
https://wooferzz.com/products/dog-slicker-brush-grooming,133.3,200,1,1,1,9,3,37,0.46,354,2.7,0,7,50,4.8,79,90,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,95.03,200,1,2,1,5,2,26,0.44,463,1.1,0,2,16,3.6,92,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,13,0.02,5,0,1,Low Improvement
https://wooferzz.com/products/microfiber-fast-drying-towel,106.34,200,1,2,1,5,3,37,0.48,300,2.5,0,7,30,5.3,76,75,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,139.13,200,1,1,1,7,2,32,0.3,398,1.8,0,1,4,2.4,93,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,17,0.18,6,25,1,Low Improvement
https://wooferzz.com/products/biodegradable-poop-bags,196.36,200,1,2,1,7,2,39,0.46,402,2.6,0,5,30,4.8,61,70,Good,Fast (≤3s),Heavy Page,Poor,1,Needs Improvement,Slow,Critical,88.65,200,1,2,1,4,2,39,0.45,391,1.7,0,2,16,3,93,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,32,0.01,3,30,1,High Improvement
https://wooferzz.com/products/portable-water-bottle-travel,122.51,200,1,2,1,7,1,26,0.45,343,1.8,0,6,30,4.1,74,70,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,80.67,200,1,2,1,3,2,27,0.34,355,1.6,0,3,8,1.6,93,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,19,0.11,3,30,1,Low Improvement
https://wooferzz.com/products/snuffle-mat-mental-stimulation,214.78,200,1,1,1,4,3,30,0.77,409,1.9,0,8,50,5.3,74,85,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,89.78,200,1,1,1,7,2,28,0.27,466,1.8,0,3,16,1.6,94,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,20,0.5,5,15,1,High Improvement
https://wooferzz.com/products/dog-raincoat-waterproof,103.94,200,1,1,1,8,1,37,0.54,345,2.9,0,4,40,6,77,75,Good,Fast (≤3s),Light Page,Average,1,Needs Improvement,Slow,Critical,104.97,200,1,1,1,4,2,41,0.44,366,1.5,0,2,4,2.1,94,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,17,0.1,2,15,1,Low Improvement
https://wooferzz.com/products/winter-fleece-jacket-dogs,116.03,200,1,1,1,8,1,28,0.78,374,2.3,0,7,10,5.4,78,70,Good,Slow,Light Page,Average,1,Poor,Slow,Critical,89.12,200,1,1,1,6,1,40,0.43,311,1.4,0,3,16,2.8,91,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,13,0.35,4,30,1,Low Improvement
https://wooferzz.com/products/rope-tug-of-war-toy,239.23,200,1,2,1,8,2,31,0.43,359,2.8,0,4,80,4.2,63,70,Good,Fast (≤3s),Heavy Page,Poor,1,Needs Improvement,Slow,Critical,140.37,200,1,2,1,9,2,25,0.4,370,1.6,0,2,12,2.9,91,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,28,0.03,2,25,1,High Improvement
https://wooferzz.com/products/dental-water-additive,170.3,200,1,2,1,6,1,27,0.52,467,1.8,0,5,40,6.4,77,90,Good,Fast (≤3s),Light Page,Average,1,Needs Improvement,Slow,Warning,103.11,200,1,2,1,7,3,34,0.25,345,1.3,0,1,2,2.9,88,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,11,0.27,4,5,1,Low Improvement
https://wooferzz.com/products/multivitamin-chews-senior-dogs,185.5,200,1,2,1,7,1,35,0.74,408,1.9,0,8,20,3.8,81,90,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,71.83,200,1,2,1,9,3,36,0.4,387,1.5,0,3,2,3,90,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,9,0.34,5,10,1,Low Improvement
https://wooferzz.com/products/glucosamine-joint-supplements,182.25,200,1,2,1,6,3,32,0.83,281,2.7,0,5,80,3.6,81,90,Good,Slow,Heavy Page,Average,1,Needs Improvement,Slow,Warning,118.68,200,1,1,1,9,1,25,0.35,457,1.6,0,3,8,1.8,88,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,7,0.48,2,10,1,Low Improvement
https://wooferzz.com/products/coconut-oil-for-pets,236.76,200,1,2,1,6,1,37,0.81,489,2.6,0,7,20,4.5,76,70,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,110.22,200,1,2,1,3,2,29,0.39,395,1.5,0,1,16,2.4,95,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,19,0.42,6,20,1,Low Improvement
https://wooferzz.com/products/gourmet-turkey-jerky,221.97,200,1,2,1,7,1,28,0.76,365,2.2,0,8,50,5.3,64,70,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,128.36,200,1,1,1,3,1,36,0.33,480,1.3,0,2,8,1.5,95,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,31,0.43,6,25,1,High Improvement
https://wooferzz.com/products/beef-hide-free-rolls,117.2,200,1,1,1,6,2,26,0.61,437,2.4,0,7,40,5.4,61,75,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,132,200,1,1,1,9,1,37,0.29,374,1.7,0,3,2,3.6,95,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,34,0.32,4,20,1,High Improvement
https://wooferzz.com/products/rabbit-ears-natural-chews,215.97,200,1,1,1,5,1,37,0.61,477,2.6,0,8,0,5.2,81,80,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,140.81,200,1,2,1,6,2,29,0.29,490,1.4,0,1,0,3.5,88,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,7,0.32,7,20,1,Low Improvement
https://wooferzz.com/products/yak-milk-dog-chew-bars,129.26,200,1,1,1,7,3,35,0.54,464,3.1,0,5,50,4.8,78,85,Good,Fast (≤3s),Light Page,Average,1,Needs Improvement,Slow,Warning,88.64,200,1,1,1,3,2,31,0.16,370,1,0,3,8,2,88,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,10,0.38,2,5,1,Low Improvement
https://wooferzz.com/products/cheese-flavored-popcorn-dogs,235.1,200,1,1,1,7,1,26,0.5,307,1.8,0,8,30,4.8,61,70,Good,Fast (≤3s),Heavy Page,Poor,1,Poor,Slow,Critical,123.31,200,1,2,1,3,3,38,0.37,418,1.5,0,2,0,2.6,89,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,28,0.13,6,30,1,High Improvement
https://wooferzz.com/products/strawberry-yogurt-drops,203.76,200,1,1,1,3,2,41,0.81,470,1.8,0,8,80,6.1,79,80,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,91.97,200,1,1,1,8,2,33,0.41,306,1.3,0,3,8,3,89,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,10,0.4,5,15,1,Low Improvement
https://wooferzz.com/products/blueberry-antioxidant-treats,114.91,200,1,1,1,9,1,40,0.74,386,2.3,0,6,10,4,71,85,Good,Slow,Light Page,Average,1,Poor,Slow,Warning,80.19,200,1,2,1,5,1,34,0.3,447,1.2,0,1,2,1.7,95,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,24,0.44,5,10,1,High Improvement
https://wooferzz.com/products/cricket-protein-eco-bites,146.85,200,1,2,1,3,3,26,0.94,454,2.3,0,4,30,6.3,62,85,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,76.02,200,1,2,1,8,3,40,0.44,339,1.4,0,3,12,2.1,89,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,27,0.5,1,5,1,High Improvement
https://wooferzz.com/products/cod-skin-knots,115.07,200,1,1,1,3,1,38,0.76,421,3.2,0,6,30,6.1,64,90,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,108.49,200,1,1,1,5,1,32,0.2,433,1.5,0,3,12,3,93,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,29,0.56,3,0,1,High Improvement
https://wooferzz.com/products/venison-jerky-strips,203.09,200,1,1,1,6,2,30,0.84,460,1.8,0,4,20,5.4,71,80,Good,Slow,Heavy Page,Average,1,Needs Improvement,Slow,Warning,92.41,200,1,2,1,3,2,40,0.41,320,1.3,0,1,4,3.2,94,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,23,0.43,3,20,1,High Improvement
https://wooferzz.com/products/air-dried-beef-lung,107.24,200,1,2,1,7,3,39,0.45,447,3.1,0,7,20,6,79,70,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,83.53,200,1,2,1,4,2,25,0.31,477,1.8,0,1,0,3,93,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,14,0.14,6,25,1,Low Improvement
https://wooferzz.com/products/chicken-gizzard-crunch,160.87,200,1,1,1,8,3,40,0.43,363,2,0,7,10,6.4,67,70,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,89.94,200,1,1,1,8,2,28,0.4,498,1.3,0,3,16,2.5,97,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,30,0.03,4,30,1,High Improvement
https://wooferzz.com/products/duck-feet-natural-sources,134.51,200,1,1,1,9,1,39,0.8,363,3.1,0,8,0,5.4,61,90,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,79.96,200,1,2,1,9,1,33,0.19,427,1.2,0,2,4,2.2,94,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,33,0.61,6,10,1,High Improvement
https://wooferzz.com/products/pork-rinds-puffed,185.68,200,1,1,1,5,1,37,0.81,486,2.5,0,6,50,3.9,60,85,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,144.22,200,1,1,1,6,1,28,0.23,463,1.7,0,3,16,3.2,90,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,30,0.58,3,15,1,High Improvement
https://wooferzz.com/products/cbd-infused-calming-drops,115.03,200,1,2,1,4,3,35,0.64,498,2,0,4,0,6.3,67,75,Good,Slow,Light Page,Poor,1,Needs Improvement,Slow,Critical,91.47,200,1,2,1,4,3,37,0.22,406,1.2,0,3,2,2,91,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,24,0.42,1,15,1,High Improvement
https://wooferzz.com/products/probiotic-powder-gut-health,239.23,200,1,1,1,7,1,41,0.7,420,1.9,0,6,80,4,60,85,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,124.46,200,1,1,1,5,2,29,0.36,456,1.2,0,1,2,3.2,94,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,34,0.34,5,15,1,High Improvement
https://wooferzz.com/products/omega-3-krill-oil,149.27,200,1,2,1,5,2,37,0.42,326,2.5,0,7,50,4.2,81,90,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,124.13,200,1,2,1,8,1,25,0.28,495,1.3,0,1,12,1.5,93,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,12,0.14,6,10,1,Low Improvement
https://wooferzz.com/products/collagen-sticks-long-lasting,156.52,200,1,1,1,3,1,41,0.73,375,2.6,0,8,20,4.1,62,85,Good,Slow,Light Page,Poor,1,Poor,Slow,Critical,89.26,200,1,2,1,9,2,37,0.25,310,1.7,0,2,4,2.7,96,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,34,0.48,6,15,1,High Improvement
https://wooferzz.com/products/heavy-chewer-wishbone,201.07,200,1,1,1,4,3,32,0.48,302,2.9,0,8,30,5.5,76,85,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Critical,84.58,200,1,1,1,5,3,25,0.32,497,1.6,0,1,2,3.3,88,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,12,0.16,7,15,1,Low Improvement
https://wooferzz.com/products/floating-water-toy-fetch,133.88,200,1,2,1,7,1,41,0.48,462,2.2,0,8,80,4.9,64,70,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,81.97,200,1,2,1,4,1,39,0.27,309,1.8,0,1,4,3.3,97,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,33,0.21,7,30,1,High Improvement
https://wooferzz.com/products/automatic-ball-launcher,197.26,200,1,2,1,5,1,25,0.73,386,3.1,0,5,0,4.5,80,90,Good,Slow,Heavy Page,Average,1,Needs Improvement,Slow,Warning,86,200,1,1,1,6,3,28,0.21,473,1.6,0,2,0,3.5,92,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,12,0.52,3,5,1,Low Improvement
https://wooferzz.com/products/cooling-vest-harness,186.62,200,1,2,1,3,3,33,0.43,292,2.3,0,7,0,4.9,62,80,Good,Fast (≤3s),Heavy Page,Poor,1,Poor,Slow,Critical,100.55,200,1,2,1,3,1,35,0.38,324,1.5,0,3,0,3.4,91,90,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,29,0.05,4,10,1,High Improvement
https://wooferzz.com/products/tactical-dog-vest,190.03,200,1,1,1,8,2,41,0.85,379,2.9,0,8,30,3.8,75,90,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,74.52,200,1,1,1,7,3,32,0.25,342,1.5,0,3,0,3.3,90,100,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,15,0.6,5,10,1,Low Improvement
https://wooferzz.com/products/led-light-up-collar,167.69,200,1,1,1,5,1,32,0.59,324,2.3,0,6,40,5.4,81,80,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Warning,88.07,200,1,2,1,3,1,41,0.37,417,1.7,0,1,0,3.1,96,95,Good,Fast (<2s),Light Page,Good,1,Good,Good,Good,15,0.22,5,15,1,Low Improvement
https://wooferzz.com/products/hands-free-running-leash,169.09,200,1,1,1,9,3,33,0.9,453,2,0,6,20,5.9,80,85,Good,Slow,Light Page,Average,1,Poor,Slow,Warning,169.09,200,1,1,1,9,3,33,0.9,453,2,0,6,20,5.9,80,85,Good,Slow,Light Page,Average,1,Poor,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/travel-dog-crate,188.87,200,1,1,1,3,2,30,0.46,397,2.7,0,7,20,6.4,72,80,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Critical,188.87,200,1,1,1,3,2,30,0.46,397,2.7,0,7,20,6.4,72,80,Good,Fast (≤3s),Heavy Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/airline-approved-pet-carrier,207.66,200,1,1,1,5,2,29,0.61,434,2.6,0,6,40,4.2,67,75,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,207.66,200,1,1,1,5,2,29,0.61,434,2.6,0,6,40,4.2,67,75,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/booster-seat-puppies,221.6,200,1,1,1,8,2,37,0.94,448,1.8,0,6,20,5.8,65,70,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,221.6,200,1,1,1,8,2,37,0.94,448,1.8,0,6,20,5.8,65,70,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/orthopedic-memory-foam-mat,221.92,200,1,2,1,5,2,41,0.65,494,1.9,0,6,80,4.5,75,75,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,221.92,200,1,2,1,5,2,41,0.65,494,1.9,0,6,80,4.5,75,75,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/luxury-faux-fur-donut-bed,211,200,1,1,1,9,2,34,0.94,311,2.9,0,8,50,5.3,74,80,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,211,200,1,1,1,9,2,34,0.94,311,2.9,0,8,50,5.3,74,80,Good,Slow,Heavy Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/elevated-cooling-pet-cot,94.63,200,1,2,1,9,1,25,0.43,360,2,0,7,30,4,62,70,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,94.63,200,1,2,1,9,1,25,0.43,360,2,0,7,30,4,62,70,Good,Fast (≤3s),Light Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/silicone-pet-feeding-mat,219.79,200,1,2,1,9,3,40,0.49,351,2.2,0,5,50,5.5,77,80,Good,Fast (≤3s),Heavy Page,Average,1,Needs Improvement,Slow,Warning,219.79,200,1,2,1,9,3,40,0.49,351,2.2,0,5,50,5.5,77,80,Good,Fast (≤3s),Heavy Page,Average,1,Needs Improvement,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/slow-feeder-insert-suction,105.21,200,1,2,1,3,2,30,0.55,337,2.2,0,5,0,6.4,61,90,Good,Fast (≤3s),Light Page,Poor,1,Needs Improvement,Slow,Critical,105.21,200,1,2,1,3,2,30,0.55,337,2.2,0,5,0,6.4,61,90,Good,Fast (≤3s),Light Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/whisker-friendly-shallow-bowl,130.11,200,1,1,1,6,3,26,0.41,436,3.2,0,6,10,4.9,74,70,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,130.11,200,1,1,1,6,3,26,0.41,436,3.2,0,6,10,4.9,74,70,Good,Fast (≤3s),Light Page,Average,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/smart-automatic-pet-feeder,189.75,200,1,2,1,9,3,28,0.67,372,2.8,0,5,20,6.2,61,70,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,189.75,200,1,2,1,9,3,28,0.67,372,2.8,0,5,20,6.2,61,70,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/dog-water-fountain-filtered,213.45,200,1,2,1,5,2,34,0.91,488,2.6,0,6,10,5,65,80,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,213.45,200,1,2,1,5,2,34,0.91,488,2.6,0,6,10,5,65,80,Good,Slow,Heavy Page,Poor,1,Poor,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/pet-hair-remover-roller,204.67,200,1,1,1,4,1,31,0.63,474,2.7,0,4,50,4,63,90,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,204.67,200,1,1,1,4,1,31,0.63,474,2.7,0,4,50,4,63,90,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
https://wooferzz.com/products/nail-grinder-painless-electric,218.82,200,1,1,1,7,3,37,0.77,439,3,0,6,50,4.8,73,90,Good,Slow,Heavy Page,Average,1,Poor,Slow,Warning,218.82,200,1,1,1,7,3,37,0.77,439,3,0,6,50,4.8,73,90,Good,Slow,Heavy Page,Average,1,Poor,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/ear-cleaner-solution-dogs,152.21,200,1,2,1,4,3,37,0.81,408,3,0,6,10,4.7,76,90,Good,Slow,Light Page,Average,1,Poor,Slow,Warning,152.21,200,1,2,1,4,3,37,0.81,408,3,0,6,10,4.7,76,90,Good,Slow,Light Page,Average,1,Poor,Slow,Warning,0,0,0,0,0,No Improvement
https://wooferzz.com/products/tear-stain-remover-wipes,216.5,200,1,1,1,7,3,27,0.67,418,2.3,0,4,80,4.9,64,75,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,216.5,200,1,1,1,7,3,27,0.67,418,2.3,0,4,80,4.9,64,75,Good,Slow,Heavy Page,Poor,1,Needs Improvement,Slow,Critical,0,0,0,0,0,No Improvement
